Start Time	2020-01-01	2021-01-01	2022-01-01	2023-01-01	2024-01-01	2025-01-01	2026-01-01	2027-01-01	2028-01-01	2029-01-01	2030-01-01	2031-01-01	2032-01-01	2033-01-01	2034-01-01	2035-01-01	2036-01-01	2037-01-01	2038-01-01	2039-01-01	2040-01-01	2041-01-01	2042-01-01	2043-01-01	2044-01-01	2045-01-01	2046-01-01	2047-01-01	2048-01-01	2049-01-01	2050-01-01	2051-01-01	2052-01-01	2053-01-01	2054-01-01	2055-01-01	2056-01-01	2057-01-01	2058-01-01	2059-01-01	2060-01-01
UK_GH2_CCGT_2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739	5.915816663	5.945395746	5.975122725	6.004998339	6.03502333	6.065198447	6.095524439
UK_GH2_CCGT_2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739	5.915816663	5.945395746	5.975122725	6.004998339	6.03502333	6.065198447
UK_GH2_CCGT_2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739	5.915816663	5.945395746	5.975122725	6.004998339	6.03502333
UK_GH2_CCGT_2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739	5.915816663	5.945395746	5.975122725	6.004998339
UK_GH2_CCGT_2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739	5.915816663	5.945395746	5.975122725
UK_GH2_CCGT_2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739	5.915816663	5.945395746
UK_GH2_CCGT_2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739	5.915816663
UK_GH2_CCGT_2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243	5.886384739
UK_GH2_CCGT_2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446	5.857099243
UK_GH2_CCGT_2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623	5.827959446
UK_GH2_CCGT_2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053	5.798964623
UK_GH2_CCGT_2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018	5.770114053
UK_GH2_CCGT_2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803	5.741407018
UK_GH2_CCGT_2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207	5.712842803
UK_GH2_CCGT_2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614	5.6844207
UK_GH2_CCGT_2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628	5.65614
UK_GH2_CCGT_2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628
UK_GH2_CCGT_2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UK_GH2_OCGT_2020	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707	8.573233611	8.616099779	8.659180278	8.702476179	8.74598856	8.789718503	8.833667095
UK_GH2_OCGT_2021	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707	8.573233611	8.616099779	8.659180278	8.702476179	8.74598856	8.789718503
UK_GH2_OCGT_2022	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707	8.573233611	8.616099779	8.659180278	8.702476179	8.74598856
UK_GH2_OCGT_2023	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707	8.573233611	8.616099779	8.659180278	8.702476179
UK_GH2_OCGT_2024	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707	8.573233611	8.616099779	8.659180278
UK_GH2_OCGT_2025	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707	8.573233611	8.616099779
UK_GH2_OCGT_2026	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707	8.573233611
UK_GH2_OCGT_2027	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007	8.530580707
UK_GH2_OCGT_2028	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455	8.488140007
UK_GH2_OCGT_2029	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891	8.445910455
UK_GH2_OCGT_2030	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597	8.403891
UK_GH2_OCGT_2031	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206	8.362080597
UK_GH2_OCGT_2032	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792	8.320478206
UK_GH2_OCGT_2033	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325	8.279082792
UK_GH2_OCGT_2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781	8.237893325
UK_GH2_OCGT_2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141	8.196908781
UK_GH2_OCGT_2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389	8.156128141
UK_GH2_OCGT_2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516	8.115550389
UK_GH2_OCGT_2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519	8.075174516
UK_GH2_OCGT_2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397	8.034999519
UK_GH2_OCGT_2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156	7.995024397
UK_GH2_OCGT_2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807	7.955248156
UK_GH2_OCGT_2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365	7.915669807
UK_GH2_OCGT_2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851	7.876288365
UK_GH2_OCGT_2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289	7.837102851
UK_GH2_OCGT_2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711	7.798112289
UK_GH2_OCGT_2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215	7.759315711
UK_GH2_OCGT_2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647	7.72071215
UK_GH2_OCGT_2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245	7.682300647
UK_GH2_OCGT_2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995	7.644080245
UK_GH2_OCGT_2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951	7.606049995
UK_GH2_OCGT_2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617	7.568208951
UK_GH2_OCGT_2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716	7.53055617
UK_GH2_OCGT_2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658	7.493090716
UK_GH2_OCGT_2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068	7.455811658
UK_GH2_OCGT_2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023	7.418718068
UK_GH2_OCGT_2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604	7.381809023
UK_GH2_OCGT_2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409	7.345083604
UK_GH2_OCGT_2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218	7.3085409
UK_GH2_OCGT_2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236	7.27218
UK_GH2_OCGT_2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236
UK_GH2_OCGT_2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UK_CCGT_CCUS_2020	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132	8.335088233	8.376763674	8.418647492	8.46074073	8.503044433	8.545559655	8.588287454
UK_CCGT_CCUS_2021	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132	8.335088233	8.376763674	8.418647492	8.46074073	8.503044433	8.545559655
UK_CCGT_CCUS_2022	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132	8.335088233	8.376763674	8.418647492	8.46074073	8.503044433
UK_CCGT_CCUS_2023	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132	8.335088233	8.376763674	8.418647492	8.46074073
UK_CCGT_CCUS_2024	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132	8.335088233	8.376763674	8.418647492
UK_CCGT_CCUS_2025	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132	8.335088233	8.376763674
UK_CCGT_CCUS_2026	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132	8.335088233
UK_CCGT_CCUS_2027	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834	8.293620132
UK_CCGT_CCUS_2028	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831	8.25235834
UK_CCGT_CCUS_2029	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583	8.211301831
UK_CCGT_CCUS_2030	0	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058	8.170449583
UK_CCGT_CCUS_2031	0	0	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811	8.12980058
UK_CCGT_CCUS_2032	0	0	0	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827	8.089353811
UK_CCGT_CCUS_2033	0	0	0	0	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955	8.04910827
UK_CCGT_CCUS_2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871	8.009062955
UK_CCGT_CCUS_2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026	7.969216871
UK_CCGT_CCUS_2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.035	7.070175	7.105525875	7.141053504	7.176758772	7.212642566	7.248705779	7.284949307	7.321374054	7.357980924	7.394770829	7.431744683	7.468903406	7.506247923	7.543779163	7.581498059	7.619405549	7.657502577	7.69579009	7.73426904	7.772940386	7.811805087	7.850864113	7.890118433	7.929569026
